line_name,from_stop_id,to_stop_id,avg_seconds,num_samples
22,U598Z1P,U20Z1P,120,6
22,U20Z1P,U360Z1P,240,7
22,U360Z1P,U703Z1P,120,6
22,U703Z1P,U221Z1P,60,6
22,U221Z1P,U483Z6P,180,6
22,U483Z6P,U208Z2P,60,6
22,U208Z2P,U237Z5P,120,7
22,U237Z5P,U237Z1P,120,6
22,U237Z1P,U739Z2P,120,6
22,U483Z5P,U221Z2P,60,7
22,U221Z2P,U703Z2P,120,7
22,U703Z2P,U360Z2P,180,6
22,U237Z3P,U237Z4P,120,6
22,U237Z4P,U237Z6P,60,6
22,U237Z6P,U208Z1P,120,6
22,U208Z1P,U483Z5P,120,6
23,U837Z3P,U512Z1P,60,2
23,U512Z1P,U34Z1P,120,2
23,U34Z1P,U469Z1P,60,2
23,U469Z1P,U373Z1P,60,2
23,U373Z1P,U921Z3P,120,2
23,U921Z3P,U515Z1P,120,2
23,U515Z1P,U118Z1P,60,2
23,U118Z1P,U518Z1P,120,2
23,U518Z1P,U540Z1P,60,2
23,U540Z1P,U851Z1P,60,2
23,U851Z1P,U744Z1P,120,2
23,U744Z1P,U476Z1P,120,2
23,U476Z1P,U190Z1P,120,2
23,U190Z1P,U739Z1P,180,4
23,U237Z3P,U237Z13P,60,4
23,U237Z13P,U539Z2P,180,4
23,U539Z2P,U483Z2P,60,4
23,U483Z2P,U809Z4P,120,4
23,U809Z4P,U138Z2P,120,4
23,U138Z2P,U361Z2P,60,2
23,U361Z2P,U360Z2P,240,2
23,U360Z2P,U187Z2P,120,1
23,U187Z2P,U163Z2P,180,1
23,U163Z2P,U592Z2P,120,1
23,U592Z2P,U46Z2P,180,1
23,U46Z2P,U531Z2P,60,2
23,U531Z2P,U362Z2P,120,2
23,U362Z2P,U362Z4P,120,2
23,U592Z1P,U163Z1P,180,2
23,U163Z1P,U187Z1P,120,2
23,U187Z1P,U360Z1P,180,2
23,U360Z1P,U361Z1P,120,3
23,U361Z1P,U138Z1P,60,3
23,U138Z1P,U809Z1P,120,3
23,U809Z1P,U483Z1P,180,2
23,U483Z1P,U539Z1P,120,2
23,U539Z1P,U237Z2P,120,2
23,U237Z2P,U739Z2P,120,2
23,U739Z2P,U190Z2P,120,2
23,U190Z2P,U190Z14P,60,1
23,U190Z14P,U45Z2P,60,1
23,U45Z2P,U1121Z2P,120,1
23,U45Z1P,U190Z13P,60,2
23,U190Z13P,U190Z1P,60,2
23,U360Z2P,U20Z2P,240,1
23,U20Z2P,U598Z2P,60,1
23,U598Z2P,U46Z2P,120,1
23,U46Z3P,U598Z1P,60,2
23,U598Z1P,U20Z1P,120,2
23,U20Z1P,U360Z1P,240,2
23,U809Z1P,U481Z2P,60,1
23,U481Z2P,U4Z2P,60,1
23,U4Z2P,U1040Z4P,180,1
23,U1040Z4P,U1040Z6P,60,1
23,U1040Z6P,U553Z2P,60,1
23,U553Z1P,U1040Z5P,60,1
23,U1040Z5P,U1040Z3P,120,1
23,U1040Z3P,U4Z1P,60,1
23,U4Z1P,U481Z1P,60,1
23,U481Z1P,U809Z2P,60,1
24,U529Z1P,U655Z1P,120,7
24,U655Z1P,U816Z1P,60,6
24,U816Z1P,U758Z1P,60,6
24,U758Z1P,U854Z1P,60,6
24,U854Z1P,U689Z1P,120,6
24,U689Z1P,U32Z1P,120,6
24,U32Z1P,U480Z3P,60,6
24,U480Z3P,U203Z1P,120,7
24,U203Z1P,U1072Z1P,180,6
24,U1072Z1P,U484Z1P,60,6
24,U484Z1P,U997Z1P,60,6
24,U997Z1P,U237Z2P,120,6
24,U237Z2P,U237Z4P,60,6
24,U237Z4P,U42Z2P,120,7
24,U42Z2P,U876Z2P,60,6
24,U876Z2P,U522Z2P,120,6
24,U522Z2P,U724Z2P,60,6
24,U724Z2P,U83Z2P,120,6
24,U83Z2P,U482Z2P,120,6
24,U482Z2P,U152Z2P,120,7
24,U152Z2P,U559Z2P,60,6
24,U559Z2P,U376Z2P,120,6
24,U376Z2P,U550Z2P,60,6
24,U550Z2P,U183Z2P,60,6
24,U183Z2P,U751Z2P,120,6
24,U751Z2P,U697Z2P,180,7
24,U249Z1P,U514Z1P,120,7
24,U514Z1P,U870Z1P,120,7
24,U870Z1P,U54Z1P,60,6
24,U54Z1P,U861Z1P,60,6
24,U861Z1P,U779Z1P,60,6
24,U779Z1P,U471Z1P,60,6
24,U471Z1P,U272Z1P,60,6
24,U272Z1P,U529Z1P,120,6
24,U864Z5P,U333Z1P,60,6
24,U333Z1P,U718Z1P,60,6
24,U718Z1P,U675Z1P,60,6
24,U514Z2P,U249Z2P,120,6
24,U249Z2P,U675Z2P,60,6
24,U675Z2P,U718Z2P,120,6
24,U718Z2P,U333Z2P,60,6
24,U333Z2P,U864Z2P,120,6
24,U1072Z2P,U203Z2P,60,7
24,U203Z2P,U480Z4P,180,7
24,U480Z4P,U32Z2P,60,6
24,U32Z2P,U689Z2P,120,6
24,U689Z2P,U854Z2P,60,6
24,U854Z2P,U758Z2P,60,6
24,U758Z2P,U816Z2P,60,6
24,U816Z2P,U655Z2P,120,7
24,U655Z2P,U529Z4P,180,6
24,U529Z4P,U471Z2P,60,6
24,U471Z2P,U779Z2P,60,6
24,U779Z2P,U861Z2P,120,6
24,U861Z2P,U54Z2P,60,6
24,U54Z2P,U870Z2P,120,6
24,U522Z1P,U876Z1P,60,7
24,U876Z1P,U42Z1P,60,7
24,U42Z1P,U237Z1P,120,6
24,U237Z1P,U237Z13P,60,6
24,U237Z13P,U997Z2P,120,6
24,U997Z2P,U484Z2P,60,6
24,U484Z2P,U1072Z2P,120,6
24,U376Z1P,U559Z1P,60,7
24,U559Z1P,U152Z1P,60,7
24,U152Z1P,U482Z1P,180,6
24,U482Z1P,U83Z1P,120,6
24,U83Z1P,U724Z1P,120,6
24,U724Z1P,U522Z1P,60,6
24,U697Z1P,U751Z1P,60,6
24,U751Z1P,U183Z1P,120,6
24,U183Z1P,U550Z1P,60,6
24,U550Z1P,U376Z1P,120,6
25,U1122Z1P,U521Z1P,120,14
25,U521Z1P,U115Z3P,120,14
25,U115Z3P,U532Z1P,120,12
25,U532Z1P,U532Z4P,120,12
25,U532Z2P,U115Z4P,180,14
25,U115Z4P,U521Z2P,60,14
25,U521Z2P,U81Z1P,60,12
25,U81Z1P,U81Z3P,60,12
25,U81Z3P,U595Z1P,120,12
25,U595Z1P,U100Z1P,120,12
25,U100Z1P,U717Z2P,60,12
25,U717Z2P,U231Z2P,60,12
25,U231Z2P,U324Z2P,120,14
25,U324Z2P,U262Z2P,60,12
25,U262Z2P,U692Z2P,60,12
25,U692Z2P,U163Z2P,180,12
25,U163Z2P,U592Z2P,120,12
25,U592Z2P,U867Z2P,120,7
25,U867Z2P,U140Z2P,120,7
25,U140Z2P,U362Z2P,60,6
25,U362Z2P,U366Z2P,120,12
25,U366Z2P,U103Z2P,60,12
25,U103Z2P,U778Z2P,60,12
25,U778Z2P,U994Z2P,60,12
25,U994Z2P,U636Z2P,60,12
25,U636Z2P,U872Z2P,60,14
25,U872Z2P,U610Z2P,60,14
25,U610Z2P,U364Z2P,60,12
25,U364Z2P,U31Z4P,180,12
25,U324Z1P,U231Z1P,60,14
25,U231Z1P,U717Z1P,60,14
25,U717Z1P,U100Z2P,180,12
25,U100Z2P,U595Z2P,60,12
25,U595Z2P,U81Z2P,120,12
25,U81Z2P,U1122Z1P,60,12
25,U140Z1P,U867Z1P,120,7
25,U867Z1P,U592Z1P,60,6
25,U592Z1P,U163Z1P,180,12
25,U163Z1P,U692Z1P,120,12
25,U692Z1P,U324Z1P,120,12
25,U610Z1P,U872Z1P,120,14
25,U636Z1P,U994Z1P,60,12
25,U994Z1P,U778Z1P,60,12
25,U778Z1P,U103Z1P,60,12
25,U103Z1P,U366Z1P,60,12
25,U366Z1P,U362Z1P,120,12
25,U362Z1P,U140Z1P,120,6
25,U31Z3P,U364Z1P,60,12
25,U364Z1P,U610Z1P,60,12
25,U592Z2P,U46Z2P,120,7
25,U46Z2P,U531Z2P,60,7
25,U531Z2P,U362Z2P,120,6
25,U531Z1P,U46Z1P,60,7
25,U46Z1P,U592Z1P,120,7
25,U362Z1P,U531Z1P,120,6
26,U1108Z1P,U299Z1P,60,14
26,U299Z1P,U849Z1P,60,13
26,U849Z1P,U921Z1P,60,12
26,U921Z1P,U921Z12P,60,12
26,U921Z12P,U469Z3P,180,12
26,U469Z3P,U586Z1P,60,12
26,U586Z1P,U516Z1P,60,12
26,U516Z1P,U339Z1P,120,14
26,U339Z1P,U172Z1P,120,13
26,U172Z1P,U142Z1P,240,12
26,U142Z1P,U480Z4P,120,12
26,U480Z4P,U480Z2P,120,14
26,U480Z2P,U87Z2P,60,13
26,U87Z2P,U717Z4P,180,12
26,U717Z4P,U231Z2P,60,12
26,U231Z2P,U324Z2P,120,12
26,U324Z2P,U262Z2P,60,12
26,U262Z2P,U692Z2P,60,13
26,U692Z2P,U163Z2P,180,14
26,U163Z2P,U321Z4P,120,12
26,U321Z4P,U321Z2P,180,12
26,U321Z2P,U757Z2P,60,12
26,U757Z2P,U130Z2P,60,12
26,U130Z2P,U40Z2P,60,13
26,U40Z2P,U157Z2P,60,13
26,U157Z2P,U943Z2P,60,12
26,U943Z2P,U73Z2P,60,12
26,U73Z2P,U462Z2P,60,12
26,U462Z2P,U283Z2P,60,12
26,U283Z2P,U868Z2P,120,12
26,U868Z2P,U85Z2P,120,12
26,U85Z2P,U1046Z2P,60,13
26,U1046Z2P,U661Z2P,60,13
26,U661Z2P,U61Z2P,60,12
26,U61Z2P,U554Z2P,180,12
26,U453Z1P,U472Z1P,60,12
26,U472Z1P,U403Z1P,60,12
26,U403Z1P,U596Z1P,60,12
26,U596Z1P,U670Z1P,60,12
26,U670Z1P,U889Z1P,120,14
26,U889Z1P,U2781Z1P,60,13
26,U2781Z1P,U584Z1P,60,12
26,U584Z1P,U618Z1P,60,12
26,U618Z1P,U459Z1P,60,12
26,U459Z1P,U599Z1P,60,12
26,U599Z1P,U713Z2P,120,12
26,U713Z2P,U848Z2P,60,12
26,U848Z2P,U1108Z1P,60,13
26,U2781Z2P,U889Z2P,60,13
26,U889Z2P,U670Z2P,60,12
26,U670Z2P,U596Z2P,60,12
26,U596Z2P,U403Z2P,60,12
26,U403Z2P,U472Z2P,120,12
26,U472Z2P,U453Z2P,120,12
26,U849Z2P,U299Z2P,60,13
26,U299Z2P,U848Z1P,60,12
26,U848Z1P,U713Z1P,120,12
26,U713Z1P,U599Z2P,60,12
26,U599Z2P,U459Z2P,60,12
26,U459Z2P,U618Z2P,120,12
26,U618Z2P,U584Z2P,60,12
26,U584Z2P,U2781Z2P,60,13
26,U339Z2P,U516Z2P,180,14
26,U516Z2P,U586Z2P,60,12
26,U586Z2P,U469Z4P,60,12
26,U469Z4P,U373Z1P,120,12
26,U373Z1P,U921Z2P,180,12
26,U921Z2P,U849Z2P,60,13
26,U87Z1P,U480Z1P,120,14
26,U480Z1P,U480Z3P,60,12
26,U480Z3P,U142Z2P,180,12
26,U142Z2P,U172Z2P,120,12
26,U172Z2P,U339Z2P,120,13
26,U163Z1P,U692Z1P,120,14
26,U692Z1P,U324Z1P,120,12
26,U324Z1P,U231Z1P,60,12
26,U231Z1P,U717Z1P,60,12
26,U717Z1P,U439Z1P,120,12
26,U439Z1P,U87Z1P,120,13
26,U554Z1P,U61Z1P,60,13
26,U661Z1P,U1046Z1P,60,14
26,U1046Z1P,U85Z1P,120,13
26,U85Z1P,U868Z1P,60,12
26,U868Z1P,U283Z1P,60,12
26,U283Z1P,U462Z1P,120,12
26,U462Z1P,U73Z1P,60,12
26,U73Z1P,U943Z1P,60,12
26,U943Z1P,U157Z1P,60,13
26,U157Z1P,U40Z1P,60,14
26,U40Z1P,U130Z1P,60,13
26,U130Z1P,U757Z1P,120,12
26,U757Z1P,U321Z1P,120,12
26,U321Z1P,U321Z3P,60,12
26,U321Z3P,U163Z1P,180,13
31,U714Z2P,U180Z2P,60,16
31,U180Z2P,U266Z2P,60,16
31,U266Z2P,U694Z2P,120,15
31,U694Z1P,U266Z1P,60,11
31,U266Z1P,U180Z1P,60,11
31,U180Z1P,U714Z1P,60,11
31,U714Z1P,U837Z1P,60,12
31,U837Z1P,U512Z1P,60,13
31,U512Z1P,U1074Z1P,120,13
31,U1074Z1P,U529Z2P,240,13
31,U529Z2P,U12Z2P,120,12
31,U12Z2P,U308Z2P,120,12
31,U308Z2P,U464Z2P,60,12
31,U464Z2P,U474Z8P,60,12
31,U474Z1P,U474Z3P,60,13
31,U474Z3P,U464Z1P,60,13
31,U464Z1P,U308Z1P,60,14
31,U308Z1P,U12Z1P,60,14
31,U12Z1P,U529Z5P,120,15
31,U529Z5P,U529Z1P,120,15
31,U529Z1P,U1074Z2P,120,15
31,U1074Z2P,U512Z2P,180,15
31,U512Z2P,U837Z2P,60,15
31,U837Z2P,U714Z2P,120,16
32,U612Z3P,U47Z1P,60,6
32,U47Z1P,U236Z1P,60,6
32,U236Z1P,U113Z1P,60,6
32,U113Z1P,U395Z1P,60,6
32,U395Z1P,U394Z1P,120,6
32,U394Z1P,U865Z1P,60,7
32,U865Z1P,U567Z1P,60,7
32,U567Z1P,U580Z1P,60,6
32,U580Z1P,U289Z1P,120,6
32,U289Z1P,U240Z1P,60,6
32,U240Z1P,U254Z1P,60,6
32,U254Z1P,U805Z1P,60,6
32,U805Z1P,U25Z1P,120,6
32,U25Z1P,U1040Z1P,180,7
32,U1040Z1P,U4Z1P,60,6
32,U4Z1P,U481Z1P,60,6
32,U481Z1P,U809Z2P,60,6
32,U809Z2P,U138Z2P,120,6
32,U138Z2P,U361Z2P,60,6
32,U361Z2P,U360Z2P,240,7
32,U360Z2P,U20Z2P,240,6
32,U20Z2P,U598Z2P,60,6
32,U598Z2P,U46Z2P,120,6
32,U46Z2P,U531Z2P,60,7
32,U531Z2P,U362Z2P,120,7
32,U362Z2P,U366Z2P,120,6
32,U366Z2P,U103Z2P,60,6
32,U103Z2P,U778Z2P,60,6
32,U778Z2P,U994Z2P,60,6
32,U994Z2P,U636Z2P,60,6
32,U636Z2P,U872Z2P,60,6
32,U394Z2P,U395Z2P,60,7
32,U395Z2P,U113Z2P,60,6
32,U113Z2P,U236Z2P,120,6
32,U236Z2P,U47Z2P,60,6
32,U47Z2P,U612Z12P,120,6
32,U1040Z2P,U25Z2P,120,7
32,U25Z2P,U805Z2P,60,7
32,U805Z2P,U254Z2P,60,6
32,U254Z2P,U240Z2P,120,6
32,U240Z2P,U289Z2P,60,6
32,U289Z2P,U580Z2P,60,6
32,U580Z2P,U567Z2P,60,6
32,U567Z2P,U865Z2P,120,6
32,U865Z2P,U394Z2P,60,6
32,U360Z1P,U361Z1P,120,7
32,U361Z1P,U138Z1P,60,7
32,U138Z1P,U809Z1P,120,6
32,U809Z1P,U481Z2P,60,6
32,U481Z2P,U4Z2P,60,6
32,U4Z2P,U1040Z2P,180,6
32,U362Z1P,U531Z1P,120,7
32,U531Z1P,U46Z1P,60,7
32,U46Z1P,U598Z1P,60,6
32,U598Z1P,U20Z1P,120,6
32,U20Z1P,U360Z1P,240,6
32,U636Z1P,U994Z1P,60,6
32,U994Z1P,U778Z1P,60,6
32,U778Z1P,U103Z1P,60,6
32,U103Z1P,U366Z1P,60,6
32,U366Z1P,U362Z1P,120,6
34,U115Z4P,U521Z2P,60,9
34,U521Z2P,U81Z1P,60,9
34,U81Z1P,U81Z3P,60,9
34,U81Z3P,U595Z1P,120,9
34,U595Z1P,U100Z1P,120,9
34,U100Z1P,U717Z2P,60,9
34,U717Z2P,U439Z1P,120,8
34,U439Z1P,U87Z1P,120,8
34,U87Z1P,U480Z1P,120,8
34,U480Z1P,U32Z2P,120,8
34,U717Z4P,U100Z2P,120,10
34,U100Z2P,U595Z2P,60,10
34,U595Z2P,U81Z2P,120,8
34,U81Z2P,U1122Z1P,60,8
34,U1122Z1P,U521Z1P,120,8
34,U521Z1P,U115Z3P,120,8
34,U32Z1P,U480Z2P,120,9
34,U480Z2P,U87Z2P,60,9
34,U87Z2P,U717Z4P,180,9
39,U876Z2P,U522Z2P,120,7
39,U522Z2P,U724Z2P,60,7
39,U724Z2P,U83Z2P,120,6
39,U83Z2P,U482Z6P,60,6
39,U482Z6P,U482Z4P,60,6
39,U482Z3P,U83Z1P,60,6
39,U83Z1P,U724Z1P,120,6
39,U724Z1P,U522Z1P,60,6
39,U522Z1P,U876Z1P,60,6
39,U876Z1P,U42Z1P,60,6
39,U42Z1P,U237Z1P,120,6
39,U237Z1P,U237Z13P,60,7
39,U237Z13P,U997Z2P,120,7
39,U997Z2P,U484Z2P,60,6
39,U484Z2P,U1072Z2P,120,6
39,U1072Z2P,U203Z2P,60,6
39,U203Z2P,U142Z2P,120,6
39,U142Z2P,U172Z2P,120,6
39,U172Z2P,U339Z2P,120,7
39,U339Z2P,U516Z2P,180,6
39,U516Z2P,U586Z2P,60,6
39,U586Z2P,U469Z4P,60,6
39,U469Z4P,U469Z2P,60,6
39,U469Z2P,U34Z2P,120,6
39,U34Z2P,U512Z2P,120,7
39,U512Z2P,U837Z2P,60,6
39,U203Z1P,U1072Z1P,180,7
39,U1072Z1P,U484Z1P,60,7
39,U484Z1P,U997Z1P,60,6
39,U997Z1P,U237Z2P,120,6
39,U237Z2P,U237Z4P,60,6
39,U237Z4P,U42Z2P,120,6
39,U42Z2P,U876Z2P,60,6
39,U516Z1P,U339Z1P,120,7
39,U339Z1P,U172Z1P,120,7
39,U172Z1P,U142Z1P,240,6
39,U142Z1P,U203Z1P,60,6
39,U837Z3P,U512Z1P,60,6
39,U512Z1P,U34Z1P,120,6
39,U34Z1P,U469Z1P,60,6
39,U469Z1P,U469Z3P,60,6
39,U469Z3P,U586Z1P,60,6
39,U586Z1P,U516Z1P,60,6
A,U507Z102P,U306Z102P,140,17
A,U306Z101P,U507Z101P,110,16
A,U507Z101P,U462Z101P,110,17
A,U462Z101P,U157Z101P,105,16
A,U157Z101P,U321Z101P,155,17
A,U321Z101P,U163Z101P,100,16
A,U163Z101P,U360Z101P,90,17
A,U360Z101P,U703Z101P,85,16
A,U703Z101P,U1072Z101P,90,16
A,U1072Z101P,U400Z101P,100,17
A,U400Z101P,U476Z101P,105,16
A,U476Z101P,U209Z101P,95,17
A,U209Z101P,U921Z101P,195,17
A,U921Z101P,U713Z101P,125,16
A,U713Z101P,U953Z101P,165,8
A,U953Z101P,U1071Z101P,205,9
A,U1071Z101P,U953Z102P,170,8
A,U953Z102P,U713Z102P,146,17
A,U713Z102P,U921Z102P,115,17
A,U921Z102P,U209Z102P,200,17
A,U209Z102P,U476Z102P,95,17
A,U476Z102P,U400Z102P,95,16
A,U400Z102P,U1072Z102P,95,17
A,U1072Z102P,U703Z102P,100,16
A,U703Z102P,U360Z102P,85,17
A,U713Z101P,U953Z102P,170,9
A,U360Z102P,U163Z102P,100,16
A,U163Z102P,U321Z102P,100,16
A,U321Z102P,U157Z102P,185,17
A,U157Z102P,U462Z102P,110,17
A,U462Z102P,U507Z102P,120,16
B,U510Z102P,U474Z102P,95,21
B,U474Z102P,U75Z102P,110,20
B,U75Z102P,U135Z102P,125,21
B,U135Z102P,U818Z102P,135,21
B,U818Z102P,U897Z102P,110,20
B,U897Z101P,U818Z101P,85,21
B,U818Z101P,U135Z101P,130,20
B,U135Z101P,U75Z101P,120,21
B,U75Z101P,U474Z101P,100,21
B,U474Z101P,U510Z101P,95,20
B,U510Z101P,U529Z101P,120,21
B,U529Z101P,U655Z101P,110,20
B,U655Z101P,U758Z101P,100,21
B,U758Z101P,U689Z101P,100,21
B,U689Z101P,U480Z101P,85,20
B,U480Z101P,U1072Z121P,90,20
B,U1072Z121P,U539Z101P,85,21
B,U539Z101P,U237Z101P,80,20
B,U237Z101P,U1040Z101P,110,21
B,U1040Z101P,U458Z101P,120,21
B,U458Z101P,U957Z101P,170,21
B,U957Z101P,U685Z101P,120,20
B,U685Z101P,U602Z101P,120,21
B,U602Z101P,U1154Z101P,95,20
B,U1154Z101P,U258Z101P,110,21
B,U258Z101P,U1007Z101P,80,21
B,U1007Z101P,U1140Z101P,100,20
B,U1140Z101P,U1141Z101P,120,21
B,U1141Z102P,U1140Z102P,105,20
B,U1140Z102P,U1007Z102P,100,21
B,U1007Z102P,U258Z102P,80,20
B,U258Z102P,U1154Z102P,100,21
B,U1154Z102P,U602Z102P,80,20
B,U602Z102P,U685Z102P,125,21
B,U685Z102P,U957Z102P,115,21
B,U957Z102P,U458Z102P,160,21
B,U458Z102P,U1040Z102P,115,20
B,U1040Z102P,U237Z102P,120,21
B,U237Z102P,U539Z102P,80,20
B,U539Z102P,U1072Z122P,70,21
B,U1072Z122P,U480Z102P,100,20
B,U480Z102P,U689Z102P,75,21
B,U689Z102P,U758Z102P,110,20
B,U758Z102P,U655Z102P,95,21
B,U655Z102P,U529Z102P,110,20
B,U529Z102P,U510Z102P,110,21
C,U601Z101P,U228Z101P,115,50
C,U228Z101P,U50Z101P,100,48
C,U50Z101P,U385Z101P,100,50
C,U385Z101P,U597Z101P,100,50
C,U597Z102P,U385Z102P,80,48
C,U385Z102P,U50Z102P,100,50
C,U50Z102P,U228Z102P,95,49
C,U228Z102P,U601Z102P,130,50
C,U601Z102P,U52Z102P,110,49
C,U52Z102P,U106Z102P,120,50
C,U106Z102P,U286Z102P,115,50
C,U286Z101P,U106Z101P,90,48
C,U106Z101P,U52Z101P,120,50
C,U52Z101P,U601Z101P,115,50
C,U78Z101P,U332Z101P,135,45
C,U332Z101P,U603Z101P,100,46
C,U603Z101P,U1000Z101P,150,46
C,U1000Z102P,U603Z102P,135,46
C,U603Z102P,U332Z102P,100,46
C,U332Z102P,U78Z102P,125,45
C,U78Z102P,U675Z102P,130,46
C,U675Z102P,U115Z102P,190,46
C,U115Z101P,U675Z101P,171,46
C,U675Z101P,U78Z101P,115,46
C,U597Z101P,U527Z101P,90,24
C,U527Z101P,U190Z101P,125,25
C,U190Z101P,U400Z121P,100,25
C,U400Z121P,U142Z101P,80,24
C,U142Z101P,U689Z121P,100,25
C,U689Z121P,U100Z101P,120,25
C,U100Z101P,U115Z101P,100,25
C,U115Z102P,U100Z102P,110,25
C,U100Z102P,U689Z122P,115,24
C,U689Z122P,U142Z102P,105,25
C,U142Z102P,U400Z122P,70,25
C,U400Z122P,U190Z102P,100,25
C,U190Z102P,U527Z102P,120,25
C,U527Z102P,U597Z102P,90,25
