gtfs_stop_id,name,transit_type,lines,lat,lon
U4442Z2,"Benešov,Konopišťská",bus,"408,488,553,558,564,754,755,757,759,MHD 5,MHD 6",49.781170,14.680301
U4443Z1,"Benešov,Konopiště",bus,"488,755",49.782516,14.657437
U4443Z2,"Benešov,Konopiště",bus,"488,755",49.782364,14.657313
U4444Z1,"Václavice,Vatěkov,rozc.",bus,"488,755",49.780712,14.643468
U4444Z2,"Václavice,Vatěkov,rozc.",bus,"488,755",49.780529,14.643344
U4445Z1,"Václavice,Vatěkov",bus,755,49.779652,14.634728
U4445Z2,"Václavice,Vatěkov",bus,755,49.779461,14.634674
U4446Z1,"Václavice,Vatěkov,pod Chlumem",bus,755,49.778584,14.621283
U4446Z2,"Václavice,Vatěkov,pod Chlumem",bus,755,49.778374,14.620993
U4447Z1,"Neveklov,Přibyšice",bus,755,49.771389,14.599336
U4447Z2,"Neveklov,Přibyšice",bus,755,49.770744,14.599538
U4448Z1,"Neveklov,rozc.Černíkovice",bus,755,49.768063,14.582581
U4448Z2,"Neveklov,rozc.Černíkovice",bus,755,49.767956,14.582818
U4449Z1,"Neveklov,Neštětice,rozc.",bus,755,49.765106,14.575417
U4449Z2,"Neveklov,Neštětice,rozc.",bus,755,49.765011,14.575750
U444Z1,Šafránecká,bus,"304,347,365,380",50.075882,14.345051
U444Z1P,Šafránecká,bus,"174,180,184,902",50.075882,14.345051
U444Z2,Šafránecká,bus,"304,347,365,380",50.075867,14.344417
U444Z2P,Šafránecká,bus,"174,180,184,902",50.075867,14.344417
U4450Z1,"Neveklov,Chvojínek,rozc.",bus,755,49.763084,14.562956
U4450Z2,"Neveklov,Chvojínek,rozc.",bus,755,49.762894,14.563138
U4451Z1,"Stranný,Břevnice",bus,755,49.753326,14.512740
U4451Z2,"Stranný,Břevnice",bus,755,49.753181,14.512866
U4452Z1,"Stranný,rozc.",bus,755,49.750988,14.502453
U4452Z2,"Stranný,rozc.",bus,755,49.750847,14.502622
U4453Z1,Stranný,bus,755,49.753117,14.495701
U4453Z2,Stranný,bus,755,49.753098,14.495410
U4454Z1,"Neveklov,rozc.Nouze",bus,755,49.761356,14.488009
U4454Z2,"Neveklov,rozc.Nouze",bus,755,49.761349,14.488204
U4455Z1,"Neveklov,Bělice,rozc.",bus,755,49.762924,14.477264
U4455Z2,"Neveklov,Bělice,rozc.",bus,755,49.762764,14.477197
U4456Z1,"Neveklov,Bělice",bus,755,49.766254,14.473536
U4456Z2,"Neveklov,Bělice",bus,755,49.766182,14.471941
U4457Z1,"Neveklov,Blažim,rozc.Chlum",bus,755,49.761841,14.460024
U4457Z2,"Neveklov,Blažim,rozc.Chlum",bus,755,49.761642,14.460151
U4458Z1,"Neveklov,Blažim",bus,755,49.762089,14.453609
U4458Z2,"Neveklov,Blažim",bus,755,49.761990,14.453374
U4459Z1,"Neveklov,Nebřich",bus,"439,X390",49.769730,14.428008
U4459Z2,"Neveklov,Nebřich",bus,"755,X390",49.769653,14.428218
U445Z1,Nad Parkánem,bus,383,50.012543,14.631473
U445Z1P,Nad Parkánem,bus,"227,906",50.012543,14.631473
U445Z2,Nad Parkánem,bus,383,50.012566,14.631401
U445Z2P,Nad Parkánem,bus,"227,906",50.012566,14.631401
U4460Z1,"Neveklov,Kelce",bus,755,49.773315,14.468170
U4460Z2,"Neveklov,Kelce",bus,755,49.773186,14.467964
U4461Z1,"Rabyně,Měřín,zotavovna",bus,755,49.790619,14.418666
U4462Z1,"Neveklov,Tloskov",bus,"332,753",49.760040,14.527815
U4462Z2,"Neveklov,Tloskov",bus,"332,753",49.760040,14.527551
U4463Z1,"Neveklov,Tloskov,SÚS",bus,"332,753",49.765690,14.526045
U4463Z2,"Neveklov,Tloskov,SÚS",bus,"332,753",49.764637,14.525702
U4464Z1,"Neveklov,Borovka",bus,"332,753",49.775314,14.526847
U4464Z2,"Neveklov,Borovka",bus,332,49.775490,14.526151
U4465Z1,"Neveklov,rozc.Prchovka",bus,"332,753",49.781422,14.523719
U4465Z2,"Neveklov,rozc.Prchovka",bus,332,49.781483,14.523232
U4466Z1,"Netvořice,Radějovice,rozc.",bus,"332,753",49.790707,14.506102
U4466Z2,"Netvořice,Radějovice,rozc.",bus,332,49.790508,14.505965
U4467Z1,"Neveklov,Dalešice,rozc.",bus,"332,753",49.792072,14.487020
U4467Z2,"Neveklov,Dalešice,rozc.",bus,332,49.792023,14.487798
U4468Z2,"Horoměřice,LIDL",bus,355,50.141476,14.343375
U4469Z1,"Václavice,rest.",bus,488,49.787590,14.620824
U4469Z2,"Václavice,rest.",bus,488,49.787453,14.620686
U446Z1P,Hasova,bus,"117,139,150,157,910",50.015388,14.426805
U446Z2P,Hasova,bus,"117,139,150,157,910",50.015339,14.427170
U4470Z1,"Václavice,statek",bus,488,49.789406,14.613172
U4470Z2,"Václavice,statek",bus,488,49.789272,14.613131
U4471Z1,Chrášťany,bus,488,49.792740,14.586576
U4471Z2,Chrášťany,bus,488,49.792667,14.586800
U4472Z1,"Chrášťany,Benice",bus,488,49.793644,14.556500
U4472Z2,"Chrášťany,Benice",bus,488,49.793446,14.556544
U4473Z1,"Chrášťany,Soběšovice",bus,488,49.796024,14.544021
U4473Z2,"Chrášťany,Soběšovice",bus,488,49.795918,14.543869
U4473Z4,"Chrášťany,Soběšovice",bus,753,49.796040,14.543284
U4474Z1,"Netvořice,Dunávice",bus,488,49.811413,14.545445
U4474Z2,"Netvořice,Dunávice",bus,"488,753",49.811512,14.545195
U4475Z1,"Chleby,rozc.",bus,"485,488",49.818527,14.548631
U4475Z2,"Chleby,rozc.",bus,"485,488,753",49.818348,14.548493
U4476Z1,Chleby,bus,485,49.827038,14.557140
U4476Z2,Chleby,bus,485,49.827129,14.556890
U4477Z1,"Netvořice,Vojtěchov",bus,"485,488",49.821564,14.533831
U4477Z2,"Netvořice,Vojtěchov",bus,"485,488,753",49.821339,14.533819
U4478Z2,"Netvořice,rozc.Břežany",bus,"332,485,488,753",49.818249,14.523899
U4479Z1,"Netvořice,škola",bus,"332,485,488,753",49.817562,14.521224
U447Z1P,Nad Trojou,tram,"17,93",50.120331,14.438882
U447Z2P,Nad Trojou,tram,"17,93",50.120377,14.439792
U4481Z1,"Neveklov,Neštětice",bus,755,49.762280,14.578099
U4483Z1,"Benešov,Máchova",bus,"752,753",49.785614,14.681507
U4483Z2,"Benešov,Máchova",bus,"752,753",49.785435,14.681522
U4483Z3,"Benešov,Nemocnice Rudolfa a Stefanie",bus,"770,796",49.787479,14.682890
U4483Z4,"Benešov,Nemocnice Rudolfa a Stefanie",bus,"770,796,MHD 1",49.787292,14.682313
U4484Z1,Chlístov,bus,"752,753,MHD 3",49.800777,14.654558
U4484Z2,Chlístov,bus,"752,753,MHD 3",49.800694,14.654323
U4485Z1,"Benešov,Vidlákova Lhota,rozc.",bus,753,49.807442,14.649870
U4485Z2,"Benešov,Vidlákova Lhota,rozc.",bus,"752,753",49.807350,14.649593
U4486Z1,"Benešov,Buková Lhota,rozc.",bus,753,49.812801,14.644176
U4486Z2,"Benešov,Buková Lhota,rozc.",bus,"752,753",49.812737,14.643858
U4487Z1,"Benešov,Úročnice",bus,752,49.805965,14.628530
U4488Z1,"Benešov,Úročnice,rozc.Hrusice",bus,752,49.804501,14.620886
U4489Z1,"Bukovany,rozc.",bus,753,49.824219,14.627444
U4489Z2,"Bukovany,rozc.",bus,"752,753",49.824032,14.627362
U448Z1P,Nádraží Běchovice,bus,"109,163,240,250,909",50.081017,14.599597
U448Z2P,Nádraží Běchovice,bus,"109,163,240,250,909",50.081276,14.598180
U4490Z2,Bukovany,bus,752,49.824001,14.618191
U4491Z1,"Týnec n.Sáz.,Krusičany,rozc.",bus,752,49.808868,14.601819
U4492Z1,"Petkovy,dolní",bus,724,50.414623,15.068148
U4492Z2,"Petkovy,dolní",bus,724,50.414742,15.068140
U4493Z2,"Chářovice,II",bus,"485,753",49.819855,14.578411
U4494Z1,"Chářovice,I",bus,"485,753",49.826660,14.580965
U4494Z2,"Chářovice,I",bus,"485,753",49.826813,14.580867
U4495Z1,"Týnec n.Sáz.,kult.dům",bus,"485,753",49.830154,14.589983
U4495Z2,"Týnec n.Sáz.,kult.dům",bus,"485,753",49.830288,14.589843
U4496Z1,"Týnec n.Sáz.,Krusičanská",bus,752,49.824856,14.597129
U4497Z1,"Týnec n.Sáz.,škola",bus,"752,753",49.828896,14.595108
U4497Z2,"Týnec n.Sáz.,škola",bus,"752,753",49.828697,14.595235
U4498Z1,"Týnec n.Sáz.,sídliště",bus,752,49.836605,14.584188
U4498Z2,"Týnec n.Sáz.,sídliště",bus,752,49.836445,14.584022
U4499Z1,"Krhanice,lom",bus,"332,752",49.858593,14.542598
U4499Z2,"Krhanice,lom",bus,"332,752",49.858459,14.542418
U449Z1P,Nádraží Braník,tram,"17,20,3,92",50.029251,14.405406
U449Z2P,Nádraží Braník,tram,"17,20,3,92",50.028763,14.404720
U449Z6P,Nádraží Braník,bus,"106,121",50.028374,14.406045
U449Z7P,Nádraží Braník,bus,"106,121",50.028107,14.405704
U449Z8P,Nádraží Braník,bus,190,50.028687,14.407062
U449Z9P,Nádraží Braník,bus,"106,121,190",50.029270,14.405557
U44Z1P,Břevnovská,bus,"180,902",50.085663,14.365044
U44Z2P,Břevnovská,bus,"180,902",50.085361,14.364766
U4500Z1,"Chlístov,Racek,osada",bus,752,49.804035,14.662355
U4501Z1,"Krhanice,k žel.st.",bus,752,49.850719,14.552433
U4501Z2,"Krhanice,k žel.st.",bus,752,49.850899,14.552403
U4502Z1,"Kamenný Přívoz,Hostěradice,dom.důch.",bus,753,49.863873,14.497554
U4502Z2,"Kamenný Přívoz,Hostěradice,dom.důch.",bus,753,49.863991,14.497399
U4503Z1,"Kamenný Přívoz,pošta",bus,753,49.860867,14.503148
U4503Z2,"Kamenný Přívoz,pošta",bus,753,49.861076,14.503118
U4504Z1,"Netvořice,Tuchyně,rozc.",bus,"332,753",49.804512,14.500210
U4504Z2,"Netvořice,Tuchyně,rozc.",bus,332,49.804710,14.500263
U4505Z1,"Lešany,Břežany",bus,"332,753",49.837887,14.528739
U4505Z2,"Lešany,Břežany",bus,"332,753",49.837868,14.528502
U4505Z3,"Lešany,Břežany",bus,753,49.838112,14.528708
U4505Z4,"Lešany,Břežany",bus,753,49.838020,14.528911
U4506Z1,"Lešany,Obecní úřad",bus,"332,753",49.842834,14.527481
U4506Z2,"Lešany,Obecní úřad",bus,"332,753",49.842968,14.527299
U4507Z1,"Lešany,Nová Ves,rozc.",bus,753,49.850777,14.506324
U4507Z2,"Lešany,Nová Ves,rozc.",bus,753,49.850864,14.506045
U4508Z1,"Týnec n.Sáz.,Pecerady,Jednota",bus,753,49.840630,14.614529
U4508Z2,"Týnec n.Sáz.,Pecerady,Jednota",bus,753,49.839600,14.615218
U4509Z1,"Týnec n.Sáz.,Pecerady,hřiště",bus,753,49.837315,14.609161
U4509Z2,"Týnec n.Sáz.,Pecerady,hřiště",bus,753,49.837234,14.609398
U450Z1P,Goetheho,bus,"131,907",50.107437,14.404092
U4510Z1,"Týnec n.Sáz.,Pecerady,Podhajský ryb.",bus,753,49.834797,14.606165
U4510Z2,"Týnec n.Sáz.,Pecerady,Podhajský ryb.",bus,753,49.834633,14.606153
U4511Z1,"Týnec n.Sáz.,Brodce",bus,753,49.834473,14.598676
U4511Z2,"Týnec n.Sáz.,Brodce",bus,753,49.834286,14.598663
U4511Z4,"Týnec n.Sáz.,Brodce",bus,753,49.834560,14.598008
U4512Z1,"Týnec n.Sáz.,Zbořený Kostelec,chaty",bus,753,49.843979,14.596470
U4512Z2,"Týnec n.Sáz.,Zbořený Kostelec,chaty",bus,753,49.843876,14.596192
U4513Z1,"Týnec n.Sáz.,Zbořený Kostelec",bus,753,49.849285,14.594882
U4514Z1,"Týnec n.Sáz.,pila",bus,"485,753",49.831741,14.583854
U4514Z2,"Týnec n.Sáz.,pila",bus,"485,753",49.831623,14.583660
U4515Z1,"Týnec n.Sáz.,Podělusy",bus,"485,753",49.836544,14.574444
U4515Z2,"Týnec n.Sáz.,Podělusy",bus,"485,753",49.836411,14.574403
U4516Z1,"Lešany,Brejlov",bus,753,49.838802,14.563066
U4516Z2,"Lešany,Brejlov",bus,753,49.838615,14.562943
U4517Z1,"Lešany,rozc.Vazovnice",bus,753,49.839100,14.546410
U4517Z2,"Lešany,rozc.Vazovnice",bus,753,49.838966,14.546494
U4519Z1,"Netvořice,u vrby",bus,"332,753",49.823666,14.525097
U4519Z2,"Netvořice,u vrby",bus,"332,753",49.823685,14.524833
U451Z1,Za Avií,bus,"321,351,377",50.150734,14.514184
U451Z1P,Za Avií,bus,"136,166,202,911",50.150734,14.514184
U451Z2,Za Avií,bus,"321,351,377",50.150902,14.514400
U451Z2P,Za Avií,bus,"136,166,202,911",50.150902,14.514400
U4521Z1,"Benešov,Jana Nohy",bus,"408,553,558,564,754,759,MHD 5",49.776485,14.680360
U4521Z2,"Benešov,Jana Nohy",bus,"408,553,558,564,754,759,MHD 5",49.776478,14.680553
U4522Z1,"Benešov,Benea",bus,"408,553,558,564,754,759,MHD 5",49.772942,14.679980
U4522Z2,"Benešov,Benea",bus,"408,553,558,564,754,759,MHD 5",49.772816,14.680189
U4523Z1,"Bystřice,Jírovice",bus,754,49.757122,14.666179
U4523Z2,"Bystřice,Jírovice",bus,754,49.756733,14.666842
U4524Z1,"Bystřice,Jírovice,Kukačka",bus,754,49.758823,14.660727
U4524Z2,"Bystřice,Jírovice,Kukačka",bus,754,49.758690,14.660603
U4525Z1,"Bystřice,rozc.Líšno",bus,"408,553,558,564,759",49.741982,14.674676
U4525Z2,"Bystřice,rozc.Líšno",bus,"408,553,558,564,759",49.742027,14.674926
U4526Z1,"Bystřice,Tvoršovice,rozc.I",bus,754,49.759323,14.643403
U4526Z2,"Bystřice,Tvoršovice,rozc.I",bus,"754,757",49.759125,14.643459
U4527Z1,Tisem,bus,754,49.754807,14.609381
U4527Z2,Tisem,bus,754,49.754627,14.609549
U4528Z1,"Neveklov,Doloplazy,rozc.",bus,754,49.753681,14.583260
U4528Z2,"Neveklov,Doloplazy,rozc.",bus,754,49.753517,14.582789
U452Z1,Nádraží Horní Počernice,bus,"303,344,353,354,398",50.115337,14.613603
U452Z1P,Nádraží Horní Počernice,bus,"141,171,204,912",50.115337,14.613603
U452Z2,Nádraží Horní Počernice,bus,"303,344,353,354,398",50.115383,14.612334
U452Z2P,Nádraží Horní Počernice,bus,"141,171,204,912",50.115383,14.612334
U4530Z1,"Maršovice,Zaječí,rozc.",bus,754,49.751064,14.565701
U4530Z2,"Maršovice,Zaječí,rozc.",bus,754,49.750900,14.565730
U4531Z1,"Neveklov,Spolí",bus,754,49.745838,14.517547
U4531Z2,"Neveklov,Spolí",bus,754,49.745777,14.517797
U4532Z1,"Neveklov,Zádolí,rozc.",bus,754,49.736942,14.507785
U4532Z2,"Neveklov,Zádolí,rozc.",bus,754,49.736805,14.507912
U4533Z1,"Křečovice,Vlkonice",bus,"754,756",49.735100,14.491297
U4533Z2,"Křečovice,Vlkonice",bus,"754,756",49.735020,14.491589
U4534Z1,"Křečovice,rozc.Košťálka",bus,"754,756",49.726952,14.492616
U4534Z2,"Křečovice,rozc.Košťálka",bus,"754,756",49.726944,14.492935
U4535Z1,"Křečovice,Dráha",bus,"754,756",49.723778,14.484869
U4535Z2,"Křečovice,Dráha",bus,"754,756",49.723625,14.484954
U4536Z1,Křečovice,bus,"754,756",49.721512,14.476489
U4536Z2,Křečovice,bus,"754,756",49.721386,14.476670
U4537Z1,"Křečovice,Krchleby",bus,756,49.734947,14.465219
U4537Z2,"Křečovice,Krchleby",bus,756,49.734955,14.464914
U4538Z1,"Křečovice,Nahoruby,rozc.",bus,756,49.742802,14.456808
U4538Z2,"Křečovice,Nahoruby,rozc.",bus,756,49.742683,14.457060
U4539Z1,"Křečovice,Nahoruby",bus,756,49.739727,14.443871
U4539Z2,"Křečovice,Nahoruby",bus,756,49.739620,14.443970
U453Z10P,Nádraží Hostivař,bus,"125,154,183,911",50.052971,14.537046
U453Z12P,Nádraží Hostivař,bus,"125,154,183",50.054043,14.538156
U453Z1P,Nádraží Hostivař,tram,26,50.053345,14.536583
U453Z2P,Nádraží Hostivař,tram,26,50.053226,14.537609
U453Z3P,Nádraží Hostivař,tram,"22,97",50.053307,14.536634
U453Z4P,Nádraží Hostivař,tram,"22,97",50.053242,14.537439
U453Z6P,Nádraží Hostivař,bus,"154,181,182",50.053112,14.535085
U453Z7P,Nádraží Hostivař,bus,"154,181,182",50.053509,14.536209
U453Z9P,Nádraží Hostivař,bus,911,50.053436,14.536238
U4540Z1,"Křečovice,Nahoruby,Mlačina",bus,756,49.745262,14.449261
U4540Z2,"Křečovice,Nahoruby,Mlačina",bus,756,49.745163,14.449151
U4541Z1,"Křečovice,Nová Živohošť",bus,756,49.750729,14.415882
U4541Z2,"Křečovice,Nová Živohošť",bus,756,49.750469,14.415857
U4543Z1,"Neveklov,Zavadilka",bus,"756,759",49.739922,14.535335
U4543Z2,"Neveklov,Zavadilka",bus,"756,759",49.739914,14.535599
U4544Z1,"Maršovice,Záhoří",bus,759,49.733879,14.543784
U4544Z2,"Maršovice,Záhoří",bus,759,49.733925,14.543937
U4545Z1,"Maršovice,Mstětice",bus,759,49.727703,14.546686
U4545Z2,"Maršovice,Mstětice",bus,759,49.727676,14.546839
U4546Z1,"Maršovice,Zderadice,rozc.",bus,759,49.724697,14.552136
U4546Z2,"Maršovice,Zderadice,rozc.",bus,759,49.724812,14.552260
U4547Z1,Maršovice,bus,"757,759",49.714279,14.565294
U4547Z2,Maršovice,bus,"757,759",49.714127,14.565281
U4548Z1,"Maršovice,Strnadice",bus,757,49.699780,14.551201
U4548Z2,"Maršovice,Strnadice",bus,757,49.699581,14.551300
U4549Z1,"Vrchotovy Janovice,Šebáňovice,rozc.",bus,757,49.694637,14.542655
U4549Z2,"Vrchotovy Janovice,Šebáňovice,rozc.",bus,757,49.694530,14.542919
U454Z1P,Nádraží Klánovice,bus,"210,211",50.086746,14.664894
U454Z2,Nádraží Klánovice,bus,391,50.086567,14.664768
U454Z2P,Nádraží Klánovice,bus,"210,211",50.086567,14.664768
U454Z3,Nádraží Klánovice-sever,bus,"303,343",50.087757,14.665476
U454Z3P,Nádraží Klánovice-sever,bus,"212,221,908",50.087757,14.665476
U454Z4,Nádraží Klánovice-sever,bus,343,50.087917,14.665545
U454Z4P,Nádraží Klánovice-sever,bus,"212,221",50.087917,14.665545
U454Z71,Nádraží Klánovice,bus,391,50.086746,14.664894
U454Z72,Nádraží Klánovice,bus,303,50.086567,14.664768
U4551Z1,"Křečovice,Hodětice",bus,518,49.699680,14.524407
U4551Z2,"Křečovice,Hodětice",bus,518,49.699768,14.524240
U4552Z1,"Křečovice,Hořetice",bus,"518,756",49.707062,14.517556
U4552Z2,"Křečovice,Hořetice",bus,756,49.706898,14.517558
U4553Z1,"Křečovice,Strážovice",bus,756,49.718945,14.508286
U4553Z2,"Křečovice,Strážovice",bus,756,49.719086,14.508132
U4554Z1,"Bystřice,Jírovice,rozc.",bus,"408,553,558,564,759",49.754841,14.672883
U4554Z2,"Bystřice,Jírovice,rozc.",bus,"408,553,558,564,754,759",49.755257,14.673255
U4555Z1,"Bystřice,žel.st.",bus,"408,553,558,564,759",49.740662,14.666208
U4555Z2,"Bystřice,žel.st.",bus,"408,553,558,564,759",49.740501,14.666279
U4556Z1,"Bystřice,škola",bus,"408,553,558,564,759",49.737686,14.666353
U4556Z2,"Bystřice,škola",bus,"408,553,558,564,759",49.737785,14.666519
U4557Z1,"Bystřice,nám.",bus,"408,553,558,564,759",49.732258,14.667223
U4557Z2,"Bystřice,nám.",bus,"408,553,558,564,759",49.732105,14.667432
U4558Z1,"Bystřice,Nesvačily,nad rybníkem",bus,"564,759",49.732098,14.642992
U4558Z2,"Bystřice,Nesvačily,nad rybníkem",bus,"564,759",49.731915,14.642951
U4559Z1,"Bystřice,Nesvačily,rest.",bus,759,49.734451,14.633945
U4559Z2,"Bystřice,Nesvačily,rest.",bus,759,49.734272,14.633931
U455Z1P,U Rozcestí,bus,"227,906",50.016636,14.635017
U455Z2P,U Rozcestí,bus,"227,906",50.016632,14.634851
U4560Z2,"Bystřice,Tvoršovice",bus,757,49.749592,14.631540
U4561Z1,"Bystřice,Tvoršovice,rozc.II",bus,759,49.738457,14.624772
U4561Z2,"Bystřice,Tvoršovice,rozc.II",bus,"757,759",49.738316,14.624635
U4562Z1,"Bystřice,Mlýny,rozc.",bus,759,49.739113,14.607953
U4562Z2,"Bystřice,Mlýny,rozc.",bus,"757,759",49.738960,14.607996
U4563Z1,"Maršovice,Dlouhá Lhota",bus,759,49.739109,14.596313
U4563Z2,"Maršovice,Dlouhá Lhota",bus,"757,759",49.739029,14.596495
U4564Z1,"Maršovice,Zahrádka",bus,759,49.730740,14.588880
U4564Z2,"Maršovice,Zahrádka",bus,"757,759",49.730721,14.589060
U4565Z1,"Maršovice,Libeč",bus,759,49.725834,14.587270
U4565Z2,"Maršovice,Libeč",bus,"757,759",49.725899,14.587728
U4566Z1,"Neveklov,Zádolí",bus,756,49.733498,14.509457
U4566Z2,"Neveklov,Zádolí",bus,756,49.733418,14.509721
U4567Z1,"Maršovice,Vráce",bus,756,49.727177,14.536247
U4567Z2,"Maršovice,Vráce",bus,756,49.727215,14.536538
U4568Z1,"Maršovice,Řehovice,rozc.",bus,756,49.719120,14.535769
U4568Z2,"Maršovice,Řehovice,rozc.",bus,756,49.718948,14.535910
U456Z1P,Nádraží Radotín,bus,"244,246,247",49.985626,14.364532
U456Z2,Nádraží Radotín,bus,951,49.984146,14.362230
U456Z2P,Nádraží Radotín,bus,"120,245,246",49.984146,14.362230
U456Z3,Nádraží Radotín,bus,"309,313,951",49.984001,14.362020
U456Z3P,Nádraží Radotín,bus,"244,248",49.984001,14.362020
U456Z401,Nádraží Radotín,bus,XS7,49.985626,14.364532
U456Z4P,Nádraží Radotín,bus,"244,246,247",49.984867,14.363646
U456Z5P,Nádraží Radotín,bus,"120,245,248",49.984451,14.363217
U456Z6,Nádraží Radotín,bus,"309,313",49.984428,14.363132
U4570Z1,"Doubravčice,rozc.Vrátkov",bus,491,50.028690,14.808164
U4571Z2,"Neveklov,Borovka,rozc.",bus,753,49.770996,14.529263
U4572Z1P,Malešický park,bus,155,50.086472,14.495872
U4572Z2P,Malešický park,bus,155,50.086151,14.496533
U4573Z1,"Kostomlátky,u kapličky",bus,497,50.170910,14.985436
U4573Z2,"Kostomlátky,u kapličky",bus,497,50.171009,14.985719
U4574Z2,"Neveklov,Ouštice",bus,753,49.783440,14.540431
U4575Z1,"Dobrovice,žel.st.",bus,775,50.355869,14.939631
U4575Z2,"Dobrovice,žel.st.",bus,775,50.355820,14.939554
U4576Z1,"Nepřevázka,křižovatka",bus,"463,763",50.371452,14.907965
U4576Z2,"Nepřevázka,křižovatka",bus,"463,763",50.371597,14.907898
U457Z1,Nádraží Satalice,bus,953,50.123863,14.571330
U457Z1P,Nádraží Satalice,bus,"186,201,209",50.123863,14.571330
U457Z2P,Nádraží Satalice,bus,186,50.123264,14.570984
U4582Z1,"Kladno,OAZA",bus,350,50.132309,14.138495
U4582Z2,"Kladno,OAZA",bus,350,50.132233,14.139558
U458S1,Smíchovské nádraží,metro,B,50.061291,14.409114
U458Z10P,Smíchovské nádraží,bus,"118,124,172,196,197,244",50.060200,14.409167
U458Z11,Smíchovské nádraží,bus,318,50.059959,14.409372
U458Z11P,Smíchovské nádraží,bus,"129,190,232,241",50.059959,14.409372
U458Z12,Smíchovské nádraží,bus,"393,407,416,428",50.059528,14.409410
U458Z13,Smíchovské nádraží,bus,"314,317,318,319,320,334,338,360,361,390,392,393,395,407,416,420,428,961",50.061844,14.409403
U458Z13P,Smíchovské nádraží,bus,"129,172,190,232,241,244,901,907,914",50.061844,14.409403
U458Z16,Smíchovské nádraží,bus,"392,395,420",50.059765,14.409457
U458Z17,Smíchovské nádraží,bus,"314,338,360,361,390",50.061092,14.409075
U458Z17P,Smíchovské nádraží,bus,"901,907,914",50.061092,14.409075
U458Z1P,Smíchovské nádraží,tram,"12,15,20,5,94",50.061462,14.409273
U458Z2P,Smíchovské nádraží,tram,"12,15,20,5,94",50.060932,14.409220
U458Z413,Smíchovské nádraží,bus,"XR16,XS7",50.061844,14.409403
U458Z421,Smíchovské nádraží,bus,"XR16,XS7",50.062202,14.409064
U458Z7,Smíchovské nádraží,bus,"317,318,319,320,334,961",50.061378,14.409027
U458Z8P,Smíchovské nádraží,bus,"105,118,124,125,196,197",50.059700,14.409017
U458Z9P,Smíchovské nádraží,bus,"105,125",50.059731,14.409192
U4592Z1,"Kladno,sokolovna",bus,"622,623",50.160141,14.139222
U4592Z2,"Kladno,sokolovna",bus,"622,623",50.160431,14.139806
U4593Z1,"Kladno,VHS",bus,622,50.165039,14.155466
U4593Z2,"Kladno,VHS",bus,622,50.165344,14.155587
U4594Z1,"Kladno,celnice",bus,630,50.122231,14.123852
U4594Z2,"Kladno,celnice",bus,307,50.122543,14.125136
U4594Z3,"Kladno,celnice",bus,"307,630",50.121887,14.124539
U4595Z1,"Kladno,Billundská",bus,"307,630",50.118763,14.125449
U4595Z2,"Kladno,Billundská",bus,"307,630",50.118366,14.125723
U4596Z1,"Kladno,Kožovská",bus,630,50.116699,14.120296
U4596Z2,"Kladno,Kožovská",bus,630,50.116730,14.120657
U4597Z1,"Kladno,pekárna",bus,630,50.117634,14.114952
U4597Z2,"Kladno,pekárna",bus,630,50.117607,14.114704
U459Z1P,Staré Strašnice,tram,"22,26,4,91,97,99",50.068249,14.492912
U459Z2P,Staré Strašnice,tram,"22,26,4,91,97,99",50.068272,14.492733
U459Z3P,Staré Strašnice,bus,"154,188,901,906",50.068645,14.491965
U459Z5P,Staré Strašnice,bus,"154,188,901,906",50.068668,14.492201
U45Z1P,Bruselská,tram,"11,23,6,96",50.073132,14.433302
U45Z2P,Bruselská,tram,"11,23,6,96",50.072880,14.433224
U4601Z1,"Kladno,Ronovka",bus,"330,626",50.175091,14.107738
U4601Z2,"Kladno,Ronovka",bus,"330,626",50.175484,14.107431
U4602Z1,"Kladno,U Knotků",bus,"616,617",50.163788,14.106825
U4602Z2,"Kladno,U Knotků",bus,"616,617",50.163677,14.106972
U4603Z1,"Kladno,Husova",bus,"616,617",50.163975,14.101551
U4603Z2,"Kladno,Husova",bus,"616,617",50.163876,14.102369
U4604Z1,"Vinařice,Tuháň",bus,"616,617",50.163158,14.087924
U4604Z2,"Vinařice,Tuháň",bus,"616,617",50.163216,14.087825
U4605Z1,"Studeněves,Krkavčí mlýn",bus,"586,587",50.223820,14.052982
U4605Z2,"Studeněves,Krkavčí mlýn",bus,"586,587",50.223713,14.052946
U4606Z1,Studeněves,bus,"586,587",50.224159,14.044724
U4606Z2,Studeněves,bus,"586,587",50.224010,14.044674
U4607Z1,"Studeněves,vodárna",bus,586,50.222198,14.034747
U4607Z2,"Studeněves,vodárna",bus,586,50.222187,14.034965
U4608Z1,"Roudnice n.L.,žel.st.",bus,617,50.426319,14.262226
U4616Z1,"Cerhovice,žel.zast.",bus,"527,643",49.838112,13.836138
U4616Z2,"Cerhovice,žel.zast.",bus,"527,643",49.838032,13.836238
U4619Z1,"Rožďalovice,Viničná Lhota",bus,542,50.284332,15.186464
U4619Z2,"Rožďalovice,Viničná Lhota",bus,542,50.284161,15.186491
U461Z1P,Nádraží Uhříněves,bus,"126,209",50.033817,14.592160
U461Z2,Nádraží Uhříněves,bus,325,50.033569,14.592481
U461Z2P,Nádraží Uhříněves,bus,"126,209,226,227,228",50.033569,14.592481
U461Z71,Nádraží Uhříněves,bus,325,50.033817,14.592160
